,Date,Open,High,Low,Close,Adj Close,Volume,SMA20,SMA50,RSI14,Signal
0,2023-09-05,3434.14990234375,3444.0,3396.5,3403.449951171875,3366.153076171875,374902,,,,
1,2023-09-06,3415.0,3417.10009765625,3375.0,3391.300048828125,3354.13623046875,431090,,,,
2,2023-09-07,3390.0,3411.949951171875,3375.0,3402.449951171875,3365.1640625,334700,,,,
3,2023-09-08,3403.0,3406.35009765625,3366.10009765625,3370.89990234375,3333.959716796875,448502,,,,
4,2023-09-11,3377.0,3409.89990234375,3363.0,3404.5,3367.191650390625,544361,,,,
5,2023-09-12,3410.0,3414.949951171875,3320.699951171875,3341.25,3304.634765625,446513,,,,
6,2023-09-13,3349.949951171875,3369.89990234375,3308.0,3320.300048828125,3283.914306640625,820181,,,,
7,2023-09-14,3335.0,3385.0,3325.10009765625,3381.39990234375,3344.3447265625,436335,,,,
8,2023-09-15,3380.050048828125,3447.89990234375,3371.550048828125,3427.199951171875,3389.642822265625,1169429,,,,
9,2023-09-18,3432.050048828125,3452.85009765625,3412.0,3431.75,3394.14306640625,596376,,,,
10,2023-09-20,3427.0,3450.0,3376.800048828125,3441.199951171875,3403.489501953125,547812,,,,
11,2023-09-21,3429.800048828125,3440.050048828125,3404.0,3435.85009765625,3398.1982421875,477582,,,,
12,2023-09-22,3425.0,3431.800048828125,3392.0,3409.449951171875,3372.08740234375,393516,,,,
13,2023-09-25,3417.85009765625,3429.89990234375,3381.050048828125,3386.64990234375,3349.537109375,309695,,,47.5868922870186,
14,2023-09-26,3405.050048828125,3539.199951171875,3405.0,3472.14990234375,3434.10009765625,2178639,,,57.92204501625822,
15,2023-09-27,3490.0,3496.89990234375,3426.800048828125,3479.699951171875,3441.5673828125,552573,,,60.30301892118299,
16,2023-09-28,3480.0,3500.0,3425.0,3440.25,3402.5498046875,608162,,,54.13295919440543,
17,2023-09-29,3444.949951171875,3480.5,3426.300048828125,3446.949951171875,3409.17626953125,515006,,,58.79293067579736,
18,2023-10-03,3426.89990234375,3434.949951171875,3302.89990234375,3351.39990234375,3314.67333984375,1354075,,,44.629843431954185,
19,2023-10-04,3350.0,3408.949951171875,3323.75,3400.89990234375,3363.630859375,566983,3406.9499633789064,,56.20512997640117,
20,2023-10-05,3405.5,3453.89990234375,3387.050048828125,3443.60009765625,3405.86328125,394665,3408.957470703125,,62.27110000772658,
21,2023-10-06,3443.60009765625,3464.449951171875,3438.35009765625,3450.39990234375,3412.588623046875,249258,3411.912463378906,,57.699172613540895,
22,2023-10-09,3420.199951171875,3476.0,3401.0,3445.60009765625,3407.84130859375,471285,3414.069970703125,,52.25990581002123,
