,Date,Open,High,Low,Close,Adj Close,Volume,SMA20,SMA50,RSI14,Signal
0,2023-09-05,435.7999877929688,437.5,430.2999877929688,431.8500061035156,430.9309692382813,8986713,,,,
1,2023-09-06,433.75,435.5499877929688,425.8999938964844,429.2999877929688,428.3863830566406,6765956,,,,
2,2023-09-07,429.9500122070313,433.7000122070313,426.75,432.8500061035156,431.9288330078125,4661325,,,,
3,2023-09-08,433.4500122070313,433.4500122070313,429.2999877929688,430.0,429.08489990234375,2874205,,,,
4,2023-09-11,433.0,437.5,430.1000061035156,434.8500061035156,433.9245910644531,4126657,,,,
5,2023-09-12,437.1000061035156,441.5,426.8999938964844,435.0,434.07427978515625,7272664,,,,
6,2023-09-13,434.9500122070313,437.9500122070313,431.5,435.7000122070313,434.7727966308594,3722835,,,,
7,2023-09-14,438.3999938964844,443.25,435.2999877929688,436.4500122070313,435.5211791992188,7447505,,,,
8,2023-09-15,439.7999877929688,443.75,438.25,441.0499877929688,440.11138916015625,9917938,,,,
9,2023-09-18,441.0499877929688,441.0499877929688,435.2000122070313,436.1000061035156,435.17193603515625,3012598,,,,
10,2023-09-20,434.25,436.8500061035156,429.0499877929688,430.1000061035156,429.1846923828125,4551350,,,,
11,2023-09-21,429.8999938964844,431.25,423.0499877929688,428.9500122070313,428.0371398925781,4446535,,,,
12,2023-09-22,424.3999938964844,426.75,416.6000061035156,418.5,417.609375,9909130,,,,
13,2023-09-25,418.5,419.75,412.0,414.1000061035156,413.21875,4650566,,,31.096916522908003,
14,2023-09-26,416.7999877929688,416.7999877929688,411.7000122070313,412.8999938964844,412.0213012695313,3240283,,,30.32190799731268,
15,2023-09-27,412.25,416.5499877929688,410.2999877929688,415.6499938964844,414.7654418945313,3886997,,,35.88418596343067,
16,2023-09-28,416.5,416.5,404.0,405.3500061035156,404.48736572265625,8438058,,,25.0453609937547,Buy
17,2023-09-29,405.0,409.25,401.5,406.0499877929688,405.1858520507813,6390136,,,27.384292452612694,Buy
18,2023-10-03,406.4500122070313,408.1000061035156,403.6000061035156,405.4500122070313,404.587158203125,2864052,,,19.815152158887187,Buy
19,2023-10-04,402.7000122070313,405.4500122070313,400.6499938964844,404.8999938964844,404.038330078125,3452935,424.2550018310547,,19.348228331407583,Buy
20,2023-10-05,407.9500122070313,410.3999938964844,405.0,406.7999877929688,405.9342651367188,4062652,423.0025009155273,,21.27229970610861,Buy
21,2023-10-06,408.0,409.7999877929688,406.9500122070313,407.8500061035156,406.9820556640625,3182502,421.9300018310547,,21.7390937234441,Buy
22,2023-10-09,404.2000122070313,411.0,403.3999938964844,405.6000061035156,404.7368469238281,3015225,420.5675018310547,,13.264244444374173,Buy
23,2023-10-10,406.3999938964844,408.75,406.2000122070313,407.75,406.88226318359375,2564007,419.4550018310547,,18.81186190874267,Buy
24,2023-10-11,409.0,423.9500122070313,409.0,421.1499938964844,420.2537231445313,9546114,418.7700012207032,,41.53262408562711,
25,2023-10-12,421.75,421.8999938964844,414.7000122070313,417.1000061035156,416.2123718261719,5117199,417.8750015258789,,39.37218601774126,
26,2023-10-13,411.8999938964844,414.3999938964844,409.0499877929688,411.0499877929688,410.17523193359375,5457027,416.64250030517576,,42.74584639815147,
27,2023-10-16,411.0,411.8999938964844,408.1499938964844,410.2000122070313,409.3270568847656,2638826,415.33000030517576,,45.92050483014526,
28,2023-10-17,411.7000122070313,413.8500061035156,411.0499877929688,411.3999938964844,410.52447509765625,2989694,413.8475006103516,,48.43095993891368,
29,2023-10-18,409.0,413.6499938964844,407.0,407.4500122070313,406.5829162597656,2440533,412.41500091552734,,41.63265611171696,
30,2023-10-19,391.9500122070313,396.75,390.1000061035156,395.2999877929688,394.458740234375,12814551,410.675,,40.11796542057589,
31,2023-10-20,395.0499877929688,396.0499877929688,391.0,391.8500061035156,391.01611328125,4214668,408.8199996948242,,36.7537348486617,
32,2023-10-23,390.8500061035156,393.0,382.2000122070313,383.1499938964844,382.3345947265625,4418913,407.05249938964846,,31.92866699475958,
33,2023-10-25,384.3999938964844,387.7000122070313,381.1000061035156,381.8500061035156,381.0373840332031,3339147,405.4399993896485,,31.545231533063586,
34,2023-10-26,378.7999877929688,380.5499877929688,375.0499877929688,378.25,377.4450378417969,5497791,403.7074996948242,,27.74746368572633,Buy
35,2023-10-27,379.0499877929688,384.3500061035156,379.0499877929688,382.3500061035156,381.5363159179688,3101406,402.0425003051758,,31.026771928167392,
36,2023-10-30,384.0,384.3500061035156,380.3999938964844,382.0,381.1870422363281,2344372,400.875,,31.929539399247304,
37,2023-10-31,383.2000122070313,384.1000061035156,379.1499938964844,381.7999877929688,380.9874572753906,3076768,399.6625,,29.518530222771176,Buy
38,2023-11-01,383.8500061035156,385.5499877929688,380.1499938964844,380.9500122070313,380.1393127441406,2120976,398.4375,,10.433055611124018,Buy
39,2023-11-02,383.7999877929688,385.1499938964844,382.1000061035156,383.6499938964844,382.8335266113281,2371365,397.375,,16.177911793312163,Buy
40,2023-11-03,386.0,386.7000122070313,382.6499938964844,383.5499877929688,382.7337341308594,2645764,396.2125,,18.39076024655432,Buy
41,2023-11-06,386.0,386.4500122070313,383.0,384.6499938964844,383.8314208984375,2469968,395.05249938964846,,20.799958705328336,Buy
42,2023-11-07,384.8999938964844,387.0,382.8500061035156,383.2999877929688,382.4842834472656,2846089,393.937498474121,,17.995432790064754,Buy
43,2023-11-08,384.6000061035156,385.8500061035156,381.5,382.2000122070313,381.38665771484375,3551026,392.65999908447264,,19.24481424045034,Buy
44,2023-11-09,383.0,384.0,379.7000122070313,380.8500061035156,380.0395202636719,4615563,390.6449996948242,,26.115708649144352,Buy
45,2023-11-10,380.2999877929688,381.7999877929688,377.0,379.2999877929688,378.4927978515625,5355350,388.7549987792969,,27.865933670838658,Buy
46,2023-11-13,382.6000061035156,382.8999938964844,380.0,381.6499938964844,380.8377990722656,1792951,387.28499908447264,,46.59090909090909,
47,2023-11-15,385.5499877929688,392.25,384.25,391.6499938964844,390.8165283203125,5396259,386.3574981689453,,65.9608858245409,
48,2023-11-16,391.6499938964844,399.5,389.2999877929688,397.1000061035156,396.2549133300781,6921788,385.6424987792969,,78.95544623612061,Sell
49,2023-11-17,398.0,399.0,394.5,395.3999938964844,394.55853271484375,3943464,385.0399978637696,405.845,71.6417532764617,Sell
50,2023-11-20,393.2000122070313,401.1000061035156,393.2000122070313,400.2000122070313,399.3483276367188,4305248,385.28499908447264,405.2120001220703,76.30056783803474,Sell
51,2023-11-21,402.6000061035156,402.6000061035156,400.0499877929688,400.6499938964844,399.79736328125,2720124,385.7249984741211,404.6390002441406,77.04448034747125,Sell
52,2023-11-22,402.5,402.6000061035156,399.1000061035156,400.25,399.3982238769531,2659291,386.5799987792969,403.9870001220703,78.0522879295967,Sell
53,2023-11-23,400.5,405.0,400.5,402.5,401.6434326171875,4838680,387.6124984741211,403.4370001220703,77.76138789635722,Sell
54,2023-11-24,402.5,403.5,395.5499877929688,396.0,395.1572570800781,3125283,388.499998474121,402.66,65.42751041832112,
55,2023-11-28,397.0,398.75,393.1000061035156,396.8500061035156,396.0054626464844,4072657,389.2249984741211,401.8970001220703,65.21197140330503,
56,2023-11-29,398.0,408.5499877929688,398.0,406.25,405.3854370117188,7772043,390.437498474121,401.30799987792966,73.83177629327282,Sell
57,2023-11-30,406.9500122070313,414.5,404.0499877929688,413.0499877929688,412.17095947265625,9912979,391.999998474121,400.8399993896484,78.64434039572515,Sell
58,2023-12-01,413.75,413.75,406.5,407.6499938964844,406.782470703125,4915213,393.3349975585937,400.1719995117188,73.14333030441666,Sell
